;Value;tweet;cleaning;tweet_tokens
1554;Negatif;@qronoz bukannya dia baru ketauan positif tgl 19? dengan asumsi bahwa tgl 17 dia ke scbd, masih pakai hasil antigen sebelumnya yg negatif, di pedulilindungi ga dianggap bermasalah (boleh masuk) saat check-in;bukannya dia baru ketauan positif tgl dengan asumsi bahwa tgl dia ke scbd masih pakai hasil antigen sebelumnya yg negatif di pedulilindungi ga dianggap bermasalah boleh masuk saat checkin;['bukannya', 'dia', 'baru', 'ketauan', 'positif', 'tgl', 'dengan', 'asumsi', 'bahwa', 'tgl', 'dia', 'ke', 'scbd', 'masih', 'pakai', 'hasil', 'antigen', 'sebelumnya', 'yg', 'negatif', 'di', 'pedulilindungi', 'ga', 'dianggap', 'bermasalah', 'boleh', 'masuk', 'saat', 'checkin']
1555;Negatif;@plindungi min mau tanya saya menggunakan pedulilindungi yg dalam 1 akun untuk 2 nama. kalau ingin ganti nomer untuk yg satunya bagaimana ya?;min mau tanya saya menggunakan pedulilindungi yg dalam akun untuk nama kalau ingin ganti nomer untuk yg satunya bagaimana ya;['min', 'mau', 'tanya', 'saya', 'menggunakan', 'pedulilindungi', 'yg', 'dalam', 'akun', 'untuk', 'nama', 'kalau', 'ingin', 'ganti', 'nomer', 'untuk', 'yg', 'satunya', 'bagaimana', 'ya']
1556;Negatif;@plindungi @kemenkesri @kemkominfo apakah jika ada kesalahan penulisan tgl lahir pada sertifikat vaksin,  nantinya akan dimasalahkan juga saat masuk imigrasi negara lain? kuatirnya data hrs sama dg paspor. tapi tlp 119 ext 9 @plindungi gak bs dihubungi. s;apakah jika ada kesalahan penulisan tgl lahir pada sertifikat vaksin nantinya akan dimasalahkan juga saat masuk imigrasi negara lain kuatirnya data hrs sama dg paspor tapi tlp ext gak bs dihubungi ;['apakah', 'jika', 'ada', 'kesalahan', 'penulisan', 'tgl', 'lahir', 'pada', 'sertifikat', 'vaksin', 'nantinya', 'akan', 'dimasalahkan', 'juga', 'saat', 'masuk', 'imigrasi', 'negara', 'lain', 'kuatirnya', 'data', 'hrs', 'sama', 'dg', 'paspor', 'tapi', 'tlp', 'ext', 'gak', 'bs', 'dihubungi']
1557;Negatif;@plindungi @kemenkesri telp 119 ext 9 yang katanya bisa digunakan untuk nanyain sertifikat vaksin kenapa sulit sekali diakses? sy mau menanyakan krn ada kesalahan tgl lahir pada sertifikat.  kalo nggak diurus sekarang,  jgn2 nanti dipermasalahkan di blk. ;telp ext yang katanya bisa digunakan untuk nanyain sertifikat vaksin kenapa sulit sekali diakses sy mau menanyakan krn ada kesalahan tgl lahir pada sertifikat kalo nggak diurus sekarang jgn nanti dipermasalahkan di blk;['telp', 'ext', 'yang', 'katanya', 'bisa', 'digunakan', 'untuk', 'nanyain', 'sertifikat', 'vaksin', 'kenapa', 'sulit', 'sekali', 'diakses', 'sy', 'mau', 'menanyakan', 'krn', 'ada', 'kesalahan', 'tgl', 'lahir', 'pada', 'sertifikat', 'kalo', 'nggak', 'diurus', 'sekarang', 'jgn', 'nanti', 'dipermasalahkan', 'di', 'blk']
1558;Negatif;@plindungi pagi min, bisa dibantu untuk yg sudah vaksin tahap 2 namun sudah h+13 masih belum ada sertivikat di aplikasi dan di web nya  terimakasih sebelnya;pagi min bisa dibantu untuk yg sudah vaksin tahap namun sudah  masih belum ada sertivikat di aplikasi dan di web nya terimakasih sebelnya;['pagi', 'min', 'bisa', 'dibantu', 'untuk', 'yg', 'sudah', 'vaksin', 'tahap', 'namun', 'sudah', 'masih', 'belum', 'ada', 'sertivikat', 'di', 'aplikasi', 'dan', 'di', 'web', 'nya', 'terimakasih', 'sebelnya']
1559;Negatif;@plindungi  gimana nih, kayaknya tidak siap sistemnya terima begitu byk email keluhan yg masuk? sy udah apply lebih dari dua mingguan tapi masih pending approval? cc: @erickthohir  https://t.co/rgpn5ytjfc;gimana nih kayaknya tidak siap sistemnya terima begitu byk email keluhan yg masuk sy udah apply lebih dari dua mingguan tapi masih pending approval cc;['gimana', 'nih', 'kayaknya', 'tidak', 'siap', 'sistemnya', 'terima', 'begitu', 'byk', 'email', 'keluhan', 'yg', 'masuk', 'sy', 'udah', 'apply', 'lebih', 'dari', 'dua', 'mingguan', 'tapi', 'masih', 'pending', 'approval', 'cc']
1560;Negatif;@plindungi halo plindungi. saya sudah vaksin 2x juli dan agustus. sertifikat sdh ada di aplikasi tapi setiap mau check in tertulisnya belum vaksin ... gimana ya?;halo plindungi saya sudah vaksin  juli dan agustus sertifikat sdh ada di aplikasi tapi setiap mau check in tertulisnya belum vaksin gimana ya;['halo', 'plindungi', 'saya', 'sudah', 'vaksin', 'juli', 'dan', 'agustus', 'sertifikat', 'sdh', 'ada', 'di', 'aplikasi', 'tapi', 'setiap', 'mau', 'check', 'in', 'tertulisnya', 'belum', 'vaksin', 'gimana', 'ya']
1561;Negatif;@yare_yarae @0ppaneun @plindungi @dkijakarta @jsclab kak saya jga bermasalah stuck distu kk udah bisa?;yarae kak saya jga bermasalah stuck distu kk udah bisa;['yarae', 'kak', 'saya', 'jga', 'bermasalah', 'stuck', 'distu', 'kk', 'udah', 'bisa']
1562;Negatif;@plindungi halo pagi min, mau tanya, aplikasi peduli lindungi ga bisa di akses dengan hp dengan android nougat ya?? standard nya harus pake android apa ya?;halo pagi min mau tanya aplikasi peduli lindungi ga bisa di akses dengan hp dengan android nougat ya standard nya harus pake android apa ya;['halo', 'pagi', 'min', 'mau', 'tanya', 'aplikasi', 'peduli', 'lindungi', 'ga', 'bisa', 'di', 'akses', 'dengan', 'hp', 'dengan', 'android', 'nougat', 'ya', 'standard', 'nya', 'harus', 'pake', 'android', 'apa', 'ya']
1563;Negatif;@plindungi min kenapa ya di hape mama saya pas mau login gabisa cuma bisa nyentang kebijakan privasi doang tp ga lgsg ke page selanjutnya.. itu krna hpnya ya?;min kenapa ya di hape mama saya pas mau login gabisa cuma bisa nyentang kebijakan privasi doang tp ga lgsg ke page selanjutnya itu krna hpnya ya;['min', 'kenapa', 'ya', 'di', 'hape', 'mama', 'saya', 'pas', 'mau', 'login', 'gabisa', 'cuma', 'bisa', 'nyentang', 'kebijakan', 'privasi', 'doang', 'tp', 'ga', 'lgsg', 'ke', 'page', 'selanjutnya', 'itu', 'krna', 'hpnya', 'ya']
1564;Negatif;@plindungi min ...kalo salah input data no nik dan no telp gimana..sebab di cek gk bisa di aplikasi;min kalo salah input data no nik dan no telp gimanasebab di cek gk bisa di aplikasi;['min', 'kalo', 'salah', 'input', 'data', 'no', 'nik', 'dan', 'no', 'telp', 'gimanasebab', 'di', 'cek', 'gk', 'bisa', 'di', 'aplikasi']
1565;Negatif;@plindungi saya sudah melakukan vaksinasi, tapi sepertinya nik saya ada kesalahan cara memperbaiki nya gimana yah?;saya sudah melakukan vaksinasi tapi sepertinya nik saya ada kesalahan cara memperbaiki nya gimana yah;['saya', 'sudah', 'melakukan', 'vaksinasi', 'tapi', 'sepertinya', 'nik', 'saya', 'ada', 'kesalahan', 'cara', 'memperbaiki', 'nya', 'gimana', 'yah']
1566;Negatif;websitenya peduli lindungi kenapa gak bisa log-in nih??!! @kemenkesri @plindungi;websitenya peduli lindungi kenapa gak bisa login nih;['websitenya', 'peduli', 'lindungi', 'kenapa', 'gak', 'bisa', 'login', 'nih']
1567;Negatif;@plindungi saya sudah vaksin kedua. tetapi, sertifikat vaksin saya belum terbit  https://t.co/ajqykljc9z;saya sudah vaksin kedua tetapi sertifikat vaksin saya belum terbit;['saya', 'sudah', 'vaksin', 'kedua', 'tetapi', 'sertifikat', 'vaksin', 'saya', 'belum', 'terbit']
1568;Negatif;ini emang gabisa milih airport diluar indonesia atau critical bug ni?  mau bikin e-hac international tp gabisa milih airport tujuan di @plindungi   ada yg pernah ngalamin?  https://t.co/7ovxbeceuk;ini emang gabisa milih airport diluar indonesia atau critical bug ni mau bikin ehac international tp gabisa milih airport tujuan di ada yg pernah ngalamin;['ini', 'emang', 'gabisa', 'milih', 'airport', 'diluar', 'indonesia', 'atau', 'critical', 'bug', 'ni', 'mau', 'bikin', 'ehac', 'international', 'tp', 'gabisa', 'milih', 'airport', 'tujuan', 'di', 'ada', 'yg', 'pernah', 'ngalamin']
1569;Negatif;@plindungi nomer yg di daftar kan petugas puskesmas salah kak saat vaksin. mohon bantuan untuk membenarkan nomernya ð;nomer yg di daftar kan petugas puskesmas salah kak saat vaksin mohon bantuan untuk membenarkan nomernya;['nomer', 'yg', 'di', 'daftar', 'kan', 'petugas', 'puskesmas', 'salah', 'kak', 'saat', 'vaksin', 'mohon', 'bantuan', 'untuk', 'membenarkan', 'nomernya']
1570;Negatif;kenapa status saya di aplikasi jadi black ? @plindungi  https://t.co/lsl6h8q7am;kenapa status saya di aplikasi jadi black;['kenapa', 'status', 'saya', 'di', 'aplikasi', 'jadi', 'black']
1571;Negatif;@plindungi sudah vaksin ke2 tp sertifikat belum keluar gimana min?;sudah vaksin ke tp sertifikat belum keluar gimana min;['sudah', 'vaksin', 'ke', 'tp', 'sertifikat', 'belum', 'keluar', 'gimana', 'min']
1572;Negatif;@plindungi : min mau tanya ibu saya sudah vaksin yg kedua di tanggal 5 november 2021, cuma koq sertifikat vaksin'a blm muncul yah .?;min mau tanya ibu saya sudah vaksin yg kedua di tanggal november cuma koq sertifikat vaksina blm muncul yah;['min', 'mau', 'tanya', 'ibu', 'saya', 'sudah', 'vaksin', 'yg', 'kedua', 'di', 'tanggal', 'november', 'cuma', 'koq', 'sertifikat', 'vaksina', 'blm', 'muncul', 'yah']
1573;Negatif;@plindungi min, saya sudah sebulan yang lalu untuk vaksin dosis kedua tapi belum muncul e-sertifikat vaksin di aplikasi peduli lindungi saya dan juga belum menerima sms bahwa sertifikat kedua telah tersedia. bagaimana ya, min? mohon dibalas. makasih ð;min saya sudah sebulan yang lalu untuk vaksin dosis kedua tapi belum muncul esertifikat vaksin di aplikasi peduli lindungi saya dan juga belum menerima sms bahwa sertifikat kedua telah tersedia bagaimana ya min mohon dibalas makasih;['min', 'saya', 'sudah', 'sebulan', 'yang', 'lalu', 'untuk', 'vaksin', 'dosis', 'kedua', 'tapi', 'belum', 'muncul', 'esertifikat', 'vaksin', 'di', 'aplikasi', 'peduli', 'lindungi', 'saya', 'dan', 'juga', 'belum', 'menerima', 'sms', 'bahwa', 'sertifikat', 'kedua', 'telah', 'tersedia', 'bagaimana', 'ya', 'min', 'mohon', 'dibalas', 'makasih']
1574;Negatif;@plindungi min, mau tanya . saat saya download aplikasi peduli lindungi, langsung muncul seperti ini . saya klik ceklis nya , tapi sehabis itu tidak ada respon apa apa . gimana ya ?  https://t.co/pmk4lxzrmh;min mau tanya saat saya download aplikasi peduli lindungi langsung muncul seperti ini saya klik ceklis nya tapi sehabis itu tidak ada respon apa apa gimana ya;['min', 'mau', 'tanya', 'saat', 'saya', 'download', 'aplikasi', 'peduli', 'lindungi', 'langsung', 'muncul', 'seperti', 'ini', 'saya', 'klik', 'ceklis', 'nya', 'tapi', 'sehabis', 'itu', 'tidak', 'ada', 'respon', 'apa', 'apa', 'gimana', 'ya']
1575;Negatif;tombol check out tanpa scan qr code-nya sudah ngga tersedia, @plindungi ?  https://t.co/jtjbsqdzo2;tombol check out tanpa scan qr codenya sudah ngga tersedia;['tombol', 'check', 'out', 'tanpa', 'scan', 'qr', 'codenya', 'sudah', 'ngga', 'tersedia']
1576;Negatif;@deny_misbah @plindungi ini sampe skrg ga d input call hotline peduli lindungi ga ad jawaban  @plindungi;misbah ini sampe skrg ga  input call hotline peduli lindungi ga ad jawaban;['misbah', 'ini', 'sampe', 'skrg', 'ga', 'input', 'call', 'hotline', 'peduli', 'lindungi', 'ga', 'ad', 'jawaban']
1577;Negatif;aneh. di pl maupun wa kemkes, sudah terdata diriku sudah tervaksinasi dua dosis + keluar sertifikat.  tetapi, sampai sekarang, status masih kuning... @plindungi  https://t.co/bgy5oqlce7;aneh di pl maupun wa kemkes sudah terdata diriku sudah tervaksinasi dua dosis keluar sertifikat tetapi sampai sekarang status masih kuning;['aneh', 'di', 'pl', 'maupun', 'wa', 'kemkes', 'sudah', 'terdata', 'diriku', 'sudah', 'tervaksinasi', 'dua', 'dosis', 'keluar', 'sertifikat', 'tetapi', 'sampai', 'sekarang', 'status', 'masih', 'kuning']
1578;Negatif;@plindungi halo min, ini kalo nik dipakai orang lain gimana cara benerinnya? udah lewat cs whatsapp bot mulu yg bales, gabisa kasih solusi;halo min ini kalo nik dipakai orang lain gimana cara benerinnya udah lewat cs whatsapp bot mulu yg bales gabisa kasih solusi;['halo', 'min', 'ini', 'kalo', 'nik', 'dipakai', 'orang', 'lain', 'gimana', 'cara', 'benerinnya', 'udah', 'lewat', 'cs', 'whatsapp', 'bot', 'mulu', 'yg', 'bales', 'gabisa', 'kasih', 'solusi']
1579;Negatif;@plindungi p, sertif vaksin 2 kg dpt dpt dr 21 oktober.; sertif vaksin kg dpt dpt dr oktober;['sertif', 'vaksin', 'kg', 'dpt', 'dpt', 'dr', 'oktober']
1580;Negatif;@plindungi sudah vaksin dosis 2...status masih kuning...gimana solusinya..;sudah vaksin dosis status masih kuninggimana solusinya;['sudah', 'vaksin', 'dosis', 'status', 'masih', 'kuninggimana', 'solusinya']
1581;Negatif;@plindungi saya sudah vaksin ke 2 , tapi status warna vaksin saya di aplikasi dan web pedulilindungi masih berwarna kuning. sudah 3 hari masih tetap berwarna kuning. ini gimana ?;saya sudah vaksin ke tapi status warna vaksin saya di aplikasi dan web pedulilindungi masih berwarna kuning sudah hari masih tetap berwarna kuning ini gimana;['saya', 'sudah', 'vaksin', 'ke', 'tapi', 'status', 'warna', 'vaksin', 'saya', 'di', 'aplikasi', 'dan', 'web', 'pedulilindungi', 'masih', 'berwarna', 'kuning', 'sudah', 'hari', 'masih', 'tetap', 'berwarna', 'kuning', 'ini', 'gimana']
1582;Negatif;@plindungi min, kalo no hp hangus, gmn cara login ke aplikasi? kl daftar ulang ga terkonek..;min kalo no hp hangus gmn cara login ke aplikasi kl daftar ulang ga terkonek;['min', 'kalo', 'no', 'hp', 'hangus', 'gmn', 'cara', 'login', 'ke', 'aplikasi', 'kl', 'daftar', 'ulang', 'ga', 'terkonek']
1583;Negatif;@plindungi hi min, bales dm dong;hi min bales dm dong;['hi', 'min', 'bales', 'dm', 'dong']
1584;Negatif;@plindungi mo lapor admin saya sudah vaksin, tapi kenapa di cek via aplikasi atau web data tidak tercantum, lokasi balamoa, kec. pangkah, kab. tegal.;mo lapor admin saya sudah vaksin tapi kenapa di cek via aplikasi atau web data tidak tercantum lokasi balamoa kec pangkah kab tegal;['mo', 'lapor', 'admin', 'saya', 'sudah', 'vaksin', 'tapi', 'kenapa', 'di', 'cek', 'via', 'aplikasi', 'atau', 'web', 'data', 'tidak', 'tercantum', 'lokasi', 'balamoa', 'kec', 'pangkah', 'kab', 'tegal']
1585;Negatif;@plindungi ngapa gabisa login ya? error kah? @plindungi;ngapa gabisa login ya error kah;['ngapa', 'gabisa', 'login', 'ya', 'error', 'kah']
1586;Negatif;@plindungi aneh bgt apps pedulilindungi ngapa error?;aneh bgt apps pedulilindungi ngapa error;['aneh', 'bgt', 'apps', 'pedulilindungi', 'ngapa', 'error']
1587;Negatif;@plindungi hallo admin, ibu saya seorang nakes dan sudah vaksin ke 3, tapi di aplikasi pedulilindungi hanya tercatat 2 kali vaksin. sudah sejak tanggal 3 september dan kartu vaksin nya masih belum tersedia. sudah mencoba telfon ke call center 119 tapi tid;hallo admin ibu saya seorang nakes dan sudah vaksin ke tapi di aplikasi pedulilindungi hanya tercatat kali vaksin sudah sejak tanggal september dan kartu vaksin nya masih belum tersedia sudah mencoba telfon ke call center tapi tid;['hallo', 'admin', 'ibu', 'saya', 'seorang', 'nakes', 'dan', 'sudah', 'vaksin', 'ke', 'tapi', 'di', 'aplikasi', 'pedulilindungi', 'hanya', 'tercatat', 'kali', 'vaksin', 'sudah', 'sejak', 'tanggal', 'september', 'dan', 'kartu', 'vaksin', 'nya', 'masih', 'belum', 'tersedia', 'sudah', 'mencoba', 'telfon', 'ke', 'call', 'center', 'tapi', 'tid']
1588;Negatif;@plindungi halooo admin, mohon bantuannya. ini saya udah vaksin, udah ada sertif nya di app, di web juga status nya sudah vaksin tapi kok di app mobile masih merah yaaa??? tolong dibantuuu;halooo admin mohon bantuannya ini saya udah vaksin udah ada sertif nya di app di web juga status nya sudah vaksin tapi kok di app mobile masih merah yaaa tolong dibantuuu;['halooo', 'admin', 'mohon', 'bantuannya', 'ini', 'saya', 'udah', 'vaksin', 'udah', 'ada', 'sertif', 'nya', 'di', 'app', 'di', 'web', 'juga', 'status', 'nya', 'sudah', 'vaksin', 'tapi', 'kok', 'di', 'app', 'mobile', 'masih', 'merah', 'yaaa', 'tolong', 'dibantuuu']
1589;Negatif;@queentisari @plindungi halo, aku juga begini nih ð;halo aku juga begini nih;['halo', 'aku', 'juga', 'begini', 'nih']
1590;Negatif;@kabukies87 @plindungi @pedulilindungi saya sudah faksin tapi blm dapat sertifikat;saya sudah faksin tapi blm dapat sertifikat;['saya', 'sudah', 'faksin', 'tapi', 'blm', 'dapat', 'sertifikat']
1591;Negatif;min aku mau tanyaaa. tolong dijawab dong aku udah vaksin indo tapi kok pedulilindungi ku masih meraaaaah :( @plindungi;min aku mau tanyaaa tolong dijawab dong aku udah vaksin indo tapi kok pedulilindungi ku masih meraaaaah;['min', 'aku', 'mau', 'tanyaaa', 'tolong', 'dijawab', 'dong', 'aku', 'udah', 'vaksin', 'indo', 'tapi', 'kok', 'pedulilindungi', 'ku', 'masih', 'meraaaaah']
1592;Negatif;@plindungi min.. untuk yg vaksin johnson&amp;min untuk yg vaksin johnsonamp;['min', 'untuk', 'yg', 'vaksin', 'johnsonamp']
1593;Negatif;@plindungi @logicpoto min @plindungi... masa' gini mulu... sampai kapan saya nunggu.nya??  orang lain yg pakai data saya, malah saya yang d bikin ribet...  https://t.co/rxwf8mchiz;min masa gini mulu sampai kapan saya nunggunya orang lain yg pakai data saya malah saya yang  bikin ribet;['min', 'masa', 'gini', 'mulu', 'sampai', 'kapan', 'saya', 'nunggunya', 'orang', 'lain', 'yg', 'pakai', 'data', 'saya', 'malah', 'saya', 'yang', 'bikin', 'ribet']
1594;Negatif;@bonooyaa kasusnya sama kaya org tua aku. tolong dijawab dong @plindungi;kasusnya sama kaya org tua aku tolong dijawab dong;['kasusnya', 'sama', 'kaya', 'org', 'tua', 'aku', 'tolong', 'dijawab', 'dong']
1595;Negatif;@plindungi halo admin kalau sertifikat vaksin tidak keluar sampai saat ini bagaimana ya sudah 2 bulan setelah vaksin ke 2;halo admin kalau sertifikat vaksin tidak keluar sampai saat ini bagaimana ya sudah bulan setelah vaksin ke;['halo', 'admin', 'kalau', 'sertifikat', 'vaksin', 'tidak', 'keluar', 'sampai', 'saat', 'ini', 'bagaimana', 'ya', 'sudah', 'bulan', 'setelah', 'vaksin', 'ke']
1596;Negatif;halo @plindungi saya sudah 2x vaksin tapi kenapa status masih vaksin pertama dan warna kuning? tolong min terima kasih.  https://t.co/eooogcolql;halo saya sudah  vaksin tapi kenapa status masih vaksin pertama dan warna kuning tolong min terima kasih;['halo', 'saya', 'sudah', 'vaksin', 'tapi', 'kenapa', 'status', 'masih', 'vaksin', 'pertama', 'dan', 'warna', 'kuning', 'tolong', 'min', 'terima', 'kasih']
1597;Negatif;@plindungi min, saya udh vaksin dosis pertama, sertifikat jga udh terbit di app. tp kok status warna nya masih tetap merah ya?? help;min saya udh vaksin dosis pertama sertifikat jga udh terbit di app tp kok status warna nya masih tetap merah ya help;['min', 'saya', 'udh', 'vaksin', 'dosis', 'pertama', 'sertifikat', 'jga', 'udh', 'terbit', 'di', 'app', 'tp', 'kok', 'status', 'warna', 'nya', 'masih', 'tetap', 'merah', 'ya', 'help']
1598;Negatif;@plindungi min, saya udh vaksin. sertifikat mya jga udh terbit. tp kenapa status warna nya masih merah yaa?? help;min saya udh vaksin sertifikat mya jga udh terbit tp kenapa status warna nya masih merah yaa help;['min', 'saya', 'udh', 'vaksin', 'sertifikat', 'mya', 'jga', 'udh', 'terbit', 'tp', 'kenapa', 'status', 'warna', 'nya', 'masih', 'merah', 'yaa', 'help']
1599;Negatif;@anissajuliyana @plindungi di aplikasi skrg dosis pertamanya udah berubah belum kaak?;di aplikasi skrg dosis pertamanya udah berubah belum kaak;['di', 'aplikasi', 'skrg', 'dosis', 'pertamanya', 'udah', 'berubah', 'belum', 'kaak']
1600;Negatif;@plindungi min kalau mau ganti nomor yg terdaftar vaksin bagaimana ya? soalnya nomor sudah tidak aktif. bantuin min;min kalau mau ganti nomor yg terdaftar vaksin bagaimana ya soalnya nomor sudah tidak aktif bantuin min;['min', 'kalau', 'mau', 'ganti', 'nomor', 'yg', 'terdaftar', 'vaksin', 'bagaimana', 'ya', 'soalnya', 'nomor', 'sudah', 'tidak', 'aktif', 'bantuin', 'min']
1601;Negatif;ga ngerti lagi kalau udah gini, udah 2 kali coba ttp gini. datanya benar semua padahal. cc. @kemenkesri @plindungi  https://t.co/yhnhhg8tlw;ga ngerti lagi kalau udah gini udah kali coba ttp gini datanya benar semua padahal cc;['ga', 'ngerti', 'lagi', 'kalau', 'udah', 'gini', 'udah', 'kali', 'coba', 'ttp', 'gini', 'datanya', 'benar', 'semua', 'padahal', 'cc']
1602;Negatif;@plindungi smpai kpan min @plindungi, saya hrs menunggu utk perubahan data saya? lokasi vaksin, nama vaksin &amp;smpai kpan min saya hrs menunggu utk perubahan data saya lokasi vaksin nama vaksin amp;['smpai', 'kpan', 'min', 'saya', 'hrs', 'menunggu', 'utk', 'perubahan', 'data', 'saya', 'lokasi', 'vaksin', 'nama', 'vaksin', 'amp']
