;Value;tweet;cleaning;tweet_tokens;tweet_stopwords
1399;Negatif;Tetiba antigen result raib dari @pedulilindungi @PLindungi.. Kurang sejam lagi mau flight.. Rupanya banyak yg kenak prank juga.. Alhasil mbak mbak kkp kelabakan ðððªðª.. Habis validasi muncul lagi dong.. Alhamdulillah ðð;tetiba antigen result raib dari kurang sejam lagi mau flight rupanya banyak yg kenak prank juga alhasil mbak mbak kkp kelabakan habis validasi muncul lagi dong alhamdulillah;['tetiba', 'antigen', 'result', 'raib', 'dari', 'kurang', 'sejam', 'lagi', 'mau', 'flight', 'rupanya', 'banyak', 'yg', 'kenak', 'prank', 'juga', 'alhasil', 'mbak', 'mbak', 'kkp', 'kelabakan', 'habis', 'validasi', 'muncul', 'lagi', 'dong', 'alhamdulillah'];['tetiba', 'antigen', 'result', 'raib', 'sejam', 'flight', 'kenak', 'prank', 'alhasil', 'mbak', 'mbak', 'kkp', 'kelabakan', 'habis', 'validasi', 'muncul']
1400;Negatif;Udah vaksin lengkap tapi sertifikat kedua belum update di apps sudah 5 bulan.  Mau flight, udah kebayang ribetnya nanti sama petugas bandara yg kurang âopenâ.  Udah ngadu ke via email dan Twitter di PeduliLindungi @PLindungi blm ada solusi dan bala bantuan datang. Hehehe.  https://t.co/PqDoxBXOjB;udah vaksin lengkap tapi sertifikat kedua belum update di apps sudah bulan mau flight udah kebayang ribetnya nanti sama petugas bandara yg kurang open udah ngadu ke via email dan twitter di pedulilindungi blm ada solusi dan bala bantuan datang hehehe;['udah', 'vaksin', 'lengkap', 'tapi', 'sertifikat', 'kedua', 'belum', 'update', 'di', 'apps', 'sudah', 'bulan', 'mau', 'flight', 'udah', 'kebayang', 'ribetnya', 'nanti', 'sama', 'petugas', 'bandara', 'yg', 'kurang', 'open', 'udah', 'ngadu', 'ke', 'via', 'email', 'dan', 'twitter', 'di', 'pedulilindungi', 'blm', 'ada', 'solusi', 'dan', 'bala', 'bantuan', 'datang', 'hehehe'];['vaksin', 'lengkap', 'sertifikat', 'apps', 'flight', 'kebayang', 'ribetnya', 'petugas', 'bandara', 'open', 'ngadu', 'via', 'email', 'twitter', 'pedulilindungi', 'solusi', 'bala', 'bantuan']
1401;Negatif;Dearest admin @PLindungi masih aktifkah akun ini? Atau akun email pelaporan? Karena belum ada tindaklanjut dari bulan oktober sejak pelaporan saya.  Mohon untuk di bantu dengan sangat kendala saya, karna sangat berkaitan dengan persyaratan penerbangan saya.;dearest admin masih aktifkah akun ini atau akun email pelaporan karena belum ada tindaklanjut dari bulan oktober sejak pelaporan saya mohon untuk di bantu dengan sangat kendala saya karna sangat berkaitan dengan persyaratan penerbangan saya;['dearest', 'admin', 'masih', 'aktifkah', 'akun', 'ini', 'atau', 'akun', 'email', 'pelaporan', 'karena', 'belum', 'ada', 'tindaklanjut', 'dari', 'bulan', 'oktober', 'sejak', 'pelaporan', 'saya', 'mohon', 'untuk', 'di', 'bantu', 'dengan', 'sangat', 'kendala', 'saya', 'karna', 'sangat', 'berkaitan', 'dengan', 'persyaratan', 'penerbangan', 'saya'];['dearest', 'admin', 'aktifkah', 'akun', 'akun', 'email', 'pelaporan', 'tindaklanjut', 'oktober', 'pelaporan', 'bantu', 'kendala', 'karna', 'berkaitan', 'persyaratan', 'penerbangan']
1402;Negatif;"@Akbarfawzi @mouldie_sep Kadang salah input no HP atau KTP  Aplg kl sepuh... Nih punyaku ada ""penyusup"". Yohana Rumantini ð¤§ð¤§ð¤§ Udah klaim berulang ke 119, baik telp, email tetep aja no respon ðªðªðª. Bahkan namaku jg kurang pas @KemenkesRI @";sep kadang salah input no hp atau ktp aplg kl sepuh nih punyaku ada penyusup yohana rumantini udah klaim berulang ke baik telp email tetep aja no respon bahkan namaku jg kurang pas;['sep', 'kadang', 'salah', 'input', 'no', 'hp', 'atau', 'ktp', 'aplg', 'kl', 'sepuh', 'nih', 'punyaku', 'ada', 'penyusup', 'yohana', 'rumantini', 'udah', 'klaim', 'berulang', 'ke', 'baik', 'telp', 'email', 'tetep', 'aja', 'no', 'respon', 'bahkan', 'namaku', 'jg', 'kurang', 'pas'];['sep', 'kadang', 'salah', 'input', 'hp', 'ktp', 'sepuh', 'punyaku', 'penyusup', 'yohana', 'rumantini', 'klaim', 'berulang', 'telp', 'email', 'tetep', 'respon', 'namaku', 'pas']
1403;Negatif;@PLindungi min mau tanya, kan saya tinggal di jogja kmarin vaksin daftar pke aplikasi jogja smart service(JSS) sertifikat vaksin yg di jss bisa dipindah atau dimasukin ke pedulilindungi ga? Soalnya kan apa2 harus pke pedulilindungi. Mohon dijawab makasih;min mau tanya kan saya tinggal di jogja kmarin vaksin daftar pke aplikasi jogja smart servicejss sertifikat vaksin yg di jss bisa dipindah atau dimasukin ke pedulilindungi ga soalnya kan apa harus pke pedulilindungi mohon dijawab makasih;['min', 'mau', 'tanya', 'kan', 'saya', 'tinggal', 'di', 'jogja', 'kmarin', 'vaksin', 'daftar', 'pke', 'aplikasi', 'jogja', 'smart', 'servicejss', 'sertifikat', 'vaksin', 'yg', 'di', 'jss', 'bisa', 'dipindah', 'atau', 'dimasukin', 'ke', 'pedulilindungi', 'ga', 'soalnya', 'kan', 'apa', 'harus', 'pke', 'pedulilindungi', 'mohon', 'dijawab', 'makasih'];['tinggal', 'jogja', 'kmarin', 'vaksin', 'daftar', 'pke', 'aplikasi', 'jogja', 'smart', 'servicejss', 'sertifikat', 'vaksin', 'jss', 'dipindah', 'dimasukin', 'pedulilindungi', 'pke', 'pedulilindungi', 'makasih']
1404;Negatif;@Urick_ @PLindungi kali kabelnya diputus kak , tu  agentnya sibuk dandan kayana;kali kabelnya diputus kak tu agentnya sibuk dandan kayana;['kali', 'kabelnya', 'diputus', 'kak', 'tu', 'agentnya', 'sibuk', 'dandan', 'kayana'];['kabelnya', 'diputus', 'agentnya', 'sibuk', 'dandan', 'kayana']
1405;Negatif;@PLindungi heiii, persulit banget nii claim sertifikat vaksin di app peduli lindungi,donlot bwt apa kalo app ajjah kacau , sy berulangÂ² claim keterangan captcha salah melulu, pdhl sdh centang bukan robot, app gk guna . trus app nya cm bwt nyedot kuota???;heiii persulit banget nii claim sertifikat vaksin di app peduli lindungidonlot bwt apa kalo app ajjah kacau sy berulang claim keterangan captcha salah melulu pdhl sdh centang bukan robot app gk guna trus app nya cm bwt nyedot kuota;['heiii', 'persulit', 'banget', 'nii', 'claim', 'sertifikat', 'vaksin', 'di', 'app', 'peduli', 'lindungidonlot', 'bwt', 'apa', 'kalo', 'app', 'ajjah', 'kacau', 'sy', 'berulang', 'claim', 'keterangan', 'captcha', 'salah', 'melulu', 'pdhl', 'sdh', 'centang', 'bukan', 'robot', 'app', 'gk', 'guna', 'trus', 'app', 'nya', 'cm', 'bwt', 'nyedot', 'kuota'];['heiii', 'persulit', 'banget', 'claim', 'sertifikat', 'vaksin', 'app', 'peduli', 'lindungidonlot', 'app', 'ajjah', 'kacau', 'berulang', 'claim', 'keterangan', 'captcha', 'salah', 'melulu', 'pdhl', 'centang', 'robot', 'app', 'app', 'nyedot', 'kuota']
1406;Negatif;@winnindrawijaya @PLindungi @KemenkesRI iyaa pdhl udh email juga;iyaa pdhl udh email juga;['iyaa', 'pdhl', 'udh', 'email', 'juga'];['pdhl', 'udh', 'email']
1407;Negatif;@cloudifauri @PLindungi @KemenkesRI Sampe skrg?;sampe skrg;['sampe', 'skrg'];['sampe']
1408;Negatif;@siscafebry26 @PLindungi Sama sy UD 2x faksin sertifikatnya blm muncul di sms;sama sy ud  faksin sertifikatnya blm muncul di sms;['sama', 'sy', 'ud', 'faksin', 'sertifikatnya', 'blm', 'muncul', 'di', 'sms'];['ud', 'faksin', 'sertifikatnya', 'muncul', 'sms']
1409;Negatif;@PLindungi halo min, kok sertifikat vaksinnya blm ngga ada di aplikasi ya?;halo min kok sertifikat vaksinnya blm ngga ada di aplikasi ya;['halo', 'min', 'kok', 'sertifikat', 'vaksinnya', 'blm', 'ngga', 'ada', 'di', 'aplikasi', 'ya'];['sertifikat', 'vaksinnya', 'ngga', 'aplikasi']
1410;Negatif;@winnindrawijaya @PLindungi @KemenkesRI eh samaa pdhl udah 3 bulan lebih;eh samaa pdhl udah bulan lebih;['eh', 'samaa', 'pdhl', 'udah', 'bulan', 'lebih'];['samaa', 'pdhl']
1411;Negatif;Ada yg tau kenapa sertifikat vaksin kedua gak muncul di Peduli Lindungi? @PLindungi @KemenkesRI;ada yg tau kenapa sertifikat vaksin kedua gak muncul di peduli lindungi;['ada', 'yg', 'tau', 'kenapa', 'sertifikat', 'vaksin', 'kedua', 'gak', 'muncul', 'di', 'peduli', 'lindungi'];['sertifikat', 'vaksin', 'muncul', 'peduli', 'lindungi']
1412;Negatif;para admin @KemenkesRI @kemkominfo @PLindungi @lawancovid19_id @LaporCovid , mohon petunjuk kemana saluran utk minta perbaikan data pribadi di sertifikat vaksin yang salah di-input oleh PETUGAS ?;para admin id mohon petunjuk kemana saluran utk minta perbaikan data pribadi di sertifikat vaksin yang salah diinput oleh petugas;['para', 'admin', 'id', 'mohon', 'petunjuk', 'kemana', 'saluran', 'utk', 'minta', 'perbaikan', 'data', 'pribadi', 'di', 'sertifikat', 'vaksin', 'yang', 'salah', 'diinput', 'oleh', 'petugas'];['admin', 'id', 'petunjuk', 'kemana', 'saluran', 'perbaikan', 'data', 'pribadi', 'sertifikat', 'vaksin', 'salah', 'diinput', 'petugas']
1413;Negatif;@fadzilahdwi @PLindungi Halo kak, gimana? Sudah dapat sertifkatnya? Aku juga gitu soalnya;halo kak gimana sudah dapat sertifkatnya aku juga gitu soalnya;['halo', 'kak', 'gimana', 'sudah', 'dapat', 'sertifkatnya', 'aku', 'juga', 'gitu', 'soalnya'];['sertifkatnya']
1414;Negatif;@PLindungi Halo Admin. Ibu saya sudah vaksinasi dosis ke-2 awal Agustus 2021 lalu. Namun sampai sekarang tidak muncul sertifikat vaksinasi dosis ke-2. Bagaimana cara mengklaim sertifikatnya?. Padahal di kartu vaksinasi sudah lengkap. Terima kasih.;halo admin ibu saya sudah vaksinasi dosis ke awal agustus lalu namun sampai sekarang tidak muncul sertifikat vaksinasi dosis ke bagaimana cara mengklaim sertifikatnya padahal di kartu vaksinasi sudah lengkap terima kasih;['halo', 'admin', 'ibu', 'saya', 'sudah', 'vaksinasi', 'dosis', 'ke', 'awal', 'agustus', 'lalu', 'namun', 'sampai', 'sekarang', 'tidak', 'muncul', 'sertifikat', 'vaksinasi', 'dosis', 'ke', 'bagaimana', 'cara', 'mengklaim', 'sertifikatnya', 'padahal', 'di', 'kartu', 'vaksinasi', 'sudah', 'lengkap', 'terima', 'kasih'];['admin', 'vaksinasi', 'dosis', 'agustus', 'muncul', 'sertifikat', 'vaksinasi', 'dosis', 'mengklaim', 'sertifikatnya', 'kartu', 'vaksinasi', 'lengkap', 'terima', 'kasih']
1415;Negatif;@PLindungi Saya sudah vaksin dari 11 desember 2021 lalu..kenapa sampai saat ini belom keluar sertivikat vaksin saya;saya sudah vaksin dari desember lalukenapa sampai saat ini belom keluar sertivikat vaksin saya;['saya', 'sudah', 'vaksin', 'dari', 'desember', 'lalukenapa', 'sampai', 'saat', 'ini', 'belom', 'keluar', 'sertivikat', 'vaksin', 'saya'];['vaksin', 'desember', 'lalukenapa', 'belom', 'sertivikat', 'vaksin']
1416;Negatif;@PLindungi hallo admin saya sudah beberapa kali menelpon ke 119 dan email . tentang data saya yang di gunakan oleh orang lain tapi tidak kunjung di perbaiki;hallo admin saya sudah beberapa kali menelpon ke dan email tentang data saya yang di gunakan oleh orang lain tapi tidak kunjung di perbaiki;['hallo', 'admin', 'saya', 'sudah', 'beberapa', 'kali', 'menelpon', 'ke', 'dan', 'email', 'tentang', 'data', 'saya', 'yang', 'di', 'gunakan', 'oleh', 'orang', 'lain', 'tapi', 'tidak', 'kunjung', 'di', 'perbaiki'];['admin', 'menelpon', 'email', 'data', 'kunjung', 'perbaiki']
1417;Negatif;@KompasTV Saya sndh download tapi kok tidak bisa masuk ke sertifikat vaksin ya @PLindungi solusi nya bgm ke puskesmas ternyata no tilp yg dicatat kliru.bikan no saya .;saya sndh download tapi kok tidak bisa masuk ke sertifikat vaksin ya solusi nya bgm ke puskesmas ternyata no tilp yg dicatat klirubikan no saya;['saya', 'sndh', 'download', 'tapi', 'kok', 'tidak', 'bisa', 'masuk', 'ke', 'sertifikat', 'vaksin', 'ya', 'solusi', 'nya', 'bgm', 'ke', 'puskesmas', 'ternyata', 'no', 'tilp', 'yg', 'dicatat', 'klirubikan', 'no', 'saya'];['sndh', 'download', 'sertifikat', 'vaksin', 'solusi', 'bgm', 'puskesmas', 'tilp', 'dicatat', 'klirubikan']
1418;Negatif;@pedulilindungi @PLindungi Hallo admin, tadi pagi saya tes Antigen di RS Mitra Keluarga Kenjeran Surabaya, oleh pihak laborat RS diinfokan kalau seminggu ini aplikasi peduli lindungi error jadi hasil test tidak bisa ter link ke aplikasi.  Apakah betul? Th;hallo admin tadi pagi saya tes antigen di rs mitra keluarga kenjeran surabaya oleh pihak laborat rs diinfokan kalau seminggu ini aplikasi peduli lindungi error jadi hasil test tidak bisa ter link ke aplikasi apakah betul th;['hallo', 'admin', 'tadi', 'pagi', 'saya', 'tes', 'antigen', 'di', 'rs', 'mitra', 'keluarga', 'kenjeran', 'surabaya', 'oleh', 'pihak', 'laborat', 'rs', 'diinfokan', 'kalau', 'seminggu', 'ini', 'aplikasi', 'peduli', 'lindungi', 'error', 'jadi', 'hasil', 'test', 'tidak', 'bisa', 'ter', 'link', 'ke', 'aplikasi', 'apakah', 'betul', 'th'];['admin', 'pagi', 'tes', 'antigen', 'rs', 'mitra', 'keluarga', 'kenjeran', 'surabaya', 'laborat', 'rs', 'diinfokan', 'seminggu', 'aplikasi', 'peduli', 'lindungi', 'error', 'hasil', 'test', 'link', 'aplikasi']
1419;Negatif;Saya sudah vaksin 2x tapi peduli lindungi saya masih kuning dan sertifikat vaksin kedua tidak bisa diklaim, keterangannya tanggal vaksin nya salah. Itu gimana ya? @PLindungi;saya sudah vaksin  tapi peduli lindungi saya masih kuning dan sertifikat vaksin kedua tidak bisa diklaim keterangannya tanggal vaksin nya salah itu gimana ya;['saya', 'sudah', 'vaksin', 'tapi', 'peduli', 'lindungi', 'saya', 'masih', 'kuning', 'dan', 'sertifikat', 'vaksin', 'kedua', 'tidak', 'bisa', 'diklaim', 'keterangannya', 'tanggal', 'vaksin', 'nya', 'salah', 'itu', 'gimana', 'ya'];['vaksin', 'peduli', 'lindungi', 'kuning', 'sertifikat', 'vaksin', 'diklaim', 'keterangannya', 'tanggal', 'vaksin', 'salah']
1420;Negatif;@PLindungi Halo min riwayat vaksin dosis kedua sertifikat nya kenapa gak keluar ya;halo min riwayat vaksin dosis kedua sertifikat nya kenapa gak keluar ya;['halo', 'min', 'riwayat', 'vaksin', 'dosis', 'kedua', 'sertifikat', 'nya', 'kenapa', 'gak', 'keluar', 'ya'];['riwayat', 'vaksin', 'dosis', 'sertifikat']
1421;Negatif;Android 6 aja sdh gak bisa pakai  @PLindungi emangnya negara bagi2 hp buat orang yg keterbatasan beli2 hp baru?;android aja sdh gak bisa pakai emangnya negara bagi hp buat orang yg keterbatasan beli hp baru;['android', 'aja', 'sdh', 'gak', 'bisa', 'pakai', 'emangnya', 'negara', 'bagi', 'hp', 'buat', 'orang', 'yg', 'keterbatasan', 'beli', 'hp', 'baru'];['android', 'pakai', 'emangnya', 'negara', 'hp', 'keterbatasan', 'beli', 'hp']
1422;Negatif;"Dear @PLindungi kenapa ada orang lain yg bernama ""SUWATINI"" di akun saya? Saya tidak kenal, dan bukan sanak famili jg.  https://t.co/MPHMuyHsyj";dear kenapa ada orang lain yg bernama suwatini di akun saya saya tidak kenal dan bukan sanak famili jg;['dear', 'kenapa', 'ada', 'orang', 'lain', 'yg', 'bernama', 'suwatini', 'di', 'akun', 'saya', 'saya', 'tidak', 'kenal', 'dan', 'bukan', 'sanak', 'famili', 'jg'];['dear', 'bernama', 'suwatini', 'akun', 'kenal', 'sanak', 'famili']
1423;Negatif;Kadang2 aplikasi pedulilindungi @PLindungi @pedulilindungi suka gangguan;kadang aplikasi pedulilindungi suka gangguan;['kadang', 'aplikasi', 'pedulilindungi', 'suka', 'gangguan'];['kadang', 'aplikasi', 'pedulilindungi', 'suka', 'gangguan']
1424;Negatif;KTP Banten domisili DKI itu hrs daftar vaksin bs via JAKI ga sih niy. Udh daftar beberapa kali mental mulu ga dpt jadwal vaksin di JAKI. Ktnya mau pemerataan vaksinasinya biar kebentuk herd immunity?  @DKIJakarta @PLindungi @KemenkesRI;ktp banten domisili dki itu hrs daftar vaksin bs via jaki ga sih niy udh daftar beberapa kali mental mulu ga dpt jadwal vaksin di jaki ktnya mau pemerataan vaksinasinya biar kebentuk herd immunity;['ktp', 'banten', 'domisili', 'dki', 'itu', 'hrs', 'daftar', 'vaksin', 'bs', 'via', 'jaki', 'ga', 'sih', 'niy', 'udh', 'daftar', 'beberapa', 'kali', 'mental', 'mulu', 'ga', 'dpt', 'jadwal', 'vaksin', 'di', 'jaki', 'ktnya', 'mau', 'pemerataan', 'vaksinasinya', 'biar', 'kebentuk', 'herd', 'immunity'];['ktp', 'banten', 'domisili', 'dki', 'hrs', 'daftar', 'vaksin', 'via', 'jaki', 'niy', 'udh', 'daftar', 'mental', 'mulu', 'jadwal', 'vaksin', 'jaki', 'ktnya', 'pemerataan', 'vaksinasinya', 'kebentuk', 'herd', 'immunity']
1425;negatif;Nanya dong  Kalo anak kita dsh vaksin. Pake no hp kita pas registernya... Peduli lindungi nya gabung apa gimana sih?  @PLindungi;nanya dong kalo anak kita dsh vaksin pake no hp kita pas registernya peduli lindungi nya gabung apa gimana sih;['nanya', 'dong', 'kalo', 'anak', 'kita', 'dsh', 'vaksin', 'pake', 'no', 'hp', 'kita', 'pas', 'registernya', 'peduli', 'lindungi', 'nya', 'gabung', 'apa', 'gimana', 'sih'];['nanya', 'anak', 'dsh', 'vaksin', 'pake', 'hp', 'pas', 'registernya', 'peduli', 'lindungi', 'gabung']
1426;Negatif;Mohon dibalas dong @KemenkesRI @kemendagri @PLindungi;mohon dibalas dong;['mohon', 'dibalas', 'dong'];['dibalas']
1427;Negatif;@PLindungi Kalo Untuk Konversi Setifikasi Vaksin?;kalo untuk konversi setifikasi vaksin;['kalo', 'untuk', 'konversi', 'setifikasi', 'vaksin'];['konversi', 'setifikasi', 'vaksin']
1428;Negatif;@PLindungi Kaka mau tanya gimana dapetin sertifikat vaksin kalo nomor yg dipake buat daftar vaksin ternyata sudah lama mati;kaka mau tanya gimana dapetin sertifikat vaksin kalo nomor yg dipake buat daftar vaksin ternyata sudah lama mati;['kaka', 'mau', 'tanya', 'gimana', 'dapetin', 'sertifikat', 'vaksin', 'kalo', 'nomor', 'yg', 'dipake', 'buat', 'daftar', 'vaksin', 'ternyata', 'sudah', 'lama', 'mati'];['kaka', 'dapetin', 'sertifikat', 'vaksin', 'nomor', 'dipake', 'daftar', 'vaksin', 'mati']
1429;Negatif;@PLindungi Min mau tanya, kalau sertifikat vaksin udah login di hp saudara, terus mau login sertif di akun peduli lindungi milik pribadi bisa gak ya?;min mau tanya kalau sertifikat vaksin udah login di hp saudara terus mau login sertif di akun peduli lindungi milik pribadi bisa gak ya;['min', 'mau', 'tanya', 'kalau', 'sertifikat', 'vaksin', 'udah', 'login', 'di', 'hp', 'saudara', 'terus', 'mau', 'login', 'sertif', 'di', 'akun', 'peduli', 'lindungi', 'milik', 'pribadi', 'bisa', 'gak', 'ya'];['sertifikat', 'vaksin', 'login', 'hp', 'saudara', 'login', 'sertif', 'akun', 'peduli', 'lindungi', 'milik', 'pribadi']
1430;Negatif;Halo admin, saya baru saja vaksin johnson n johnson. Namun di aplikasi peduli lindungi warnanya kuning, bukankah vaksin J&amp;halo admin saya baru saja vaksin johnson  johnson namun di aplikasi peduli lindungi warnanya kuning bukankah vaksin jamp;['halo', 'admin', 'saya', 'baru', 'saja', 'vaksin', 'johnson', 'johnson', 'namun', 'di', 'aplikasi', 'peduli', 'lindungi', 'warnanya', 'kuning', 'bukankah', 'vaksin', 'jamp'];['admin', 'vaksin', 'johnson', 'johnson', 'aplikasi', 'peduli', 'lindungi', 'warnanya', 'kuning', 'vaksin', 'jamp']
1431;Negatif;@PLindungi  apakah nmr telepon yang terdaftar saat vaksin bisa di ganti sebelum log in aplikasi min?;apakah nmr telepon yang terdaftar saat vaksin bisa di ganti sebelum log in aplikasi min;['apakah', 'nmr', 'telepon', 'yang', 'terdaftar', 'saat', 'vaksin', 'bisa', 'di', 'ganti', 'sebelum', 'log', 'in', 'aplikasi', 'min'];['nmr', 'telepon', 'terdaftar', 'vaksin', 'ganti', 'log', 'aplikasi']
1432;Negatif;@HarisWimardin @PLindungi Min, saya juga mengalami kendala yang sama. Bagaimana solusi nya?;min saya juga mengalami kendala yang sama bagaimana solusi nya;['min', 'saya', 'juga', 'mengalami', 'kendala', 'yang', 'sama', 'bagaimana', 'solusi', 'nya'];['mengalami', 'kendala', 'solusi']
1433;Negatif;@msaid_didu ini juga aturan konyol,kmrn di bandara banyak yg tdk boleh terbang krn aplikasi PL eror pasca update,sertifikat vaksin tdk muncul di App! petugas KKP bandara nyolot nyalahin penumpang bukan malah nyalahin App PL! @PLindungi @BudiGSadikin @Keme;didu ini juga aturan konyolkmrn di bandara banyak yg tdk boleh terbang krn aplikasi pl eror pasca updatesertifikat vaksin tdk muncul di app petugas kkp bandara nyolot nyalahin penumpang bukan malah nyalahin app pl;['didu', 'ini', 'juga', 'aturan', 'konyolkmrn', 'di', 'bandara', 'banyak', 'yg', 'tdk', 'boleh', 'terbang', 'krn', 'aplikasi', 'pl', 'eror', 'pasca', 'updatesertifikat', 'vaksin', 'tdk', 'muncul', 'di', 'app', 'petugas', 'kkp', 'bandara', 'nyolot', 'nyalahin', 'penumpang', 'bukan', 'malah', 'nyalahin', 'app', 'pl'];['didu', 'aturan', 'konyolkmrn', 'bandara', 'terbang', 'aplikasi', 'eror', 'pasca', 'updatesertifikat', 'vaksin', 'muncul', 'app', 'petugas', 'kkp', 'bandara', 'nyolot', 'nyalahin', 'penumpang', 'nyalahin', 'app']
1434;Negatif;@PLindungi Hallo min,,, min Bpk saya vaksin,, trus no nik bpk saya di input kok muncul nama dan no.tlpun orang Lain..???;hallo min min bpk saya vaksin trus no nik bpk saya di input kok muncul nama dan notlpun orang lain;['hallo', 'min', 'min', 'bpk', 'saya', 'vaksin', 'trus', 'no', 'nik', 'bpk', 'saya', 'di', 'input', 'kok', 'muncul', 'nama', 'dan', 'notlpun', 'orang', 'lain'];['bpk', 'vaksin', 'nik', 'bpk', 'input', 'muncul', 'nama', 'notlpun']
1435;Negatif;@txtdrpemerintah peduli Lindungi gw statusnya masih daftar2 ajaa -_- kudu diapain dah biar data gw itu berubah @PLindungi ?;peduli lindungi gw statusnya masih daftar ajaa kudu diapain dah biar data gw itu berubah;['peduli', 'lindungi', 'gw', 'statusnya', 'masih', 'daftar', 'ajaa', 'kudu', 'diapain', 'dah', 'biar', 'data', 'gw', 'itu', 'berubah'];['peduli', 'lindungi', 'statusnya', 'daftar', 'diapain', 'data', 'berubah']
